Id,v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,Target,escolari_mean,escolari_max,escolari_min,escolari_std,escolari_sum,age_mean,age_max,age_min,age_std,age_sum,rez_esc_mean,rez_esc_max,rez_esc_sum,dis_sum,dis_mean,male_sum,male_mean,female_sum,female_mean,phones_per_person,tablets_per_person,rooms_per_person,rent_per_person,children_ratio,elderly_ratio,adult_ratio
ID_825fcbf47,150000.0,0,6,0,1,1,0,0.0,1,2,3,1,3,4,2,5,7,7,7,3,0.0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19949f9d0,5,2,0,7,2.5,3.0,0.0,8.5,0,1,0,0,0,0,0,0,0,4,1.75,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,0,1,47,9,2209,49,9,25,3.0625,6.25,72.25,2209,4,4.142857142857143,8,0,2.9113897843110044,29,22.571428571428573,47,4,17.434230150837774,158,1.1428571428571428,5.0,8.0,0,0.0,3,0.42857142857142855,4,0.5714285714285714,0.5714285714285714,0.0,0.8571428571428571,21428.571428571428,0.7142857142857143,0.0,0.2857142857142857
ID_bb01b9cce,52831.0,0,3,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,11,0.0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,a405d28f1,1,2,0,3,0.5,11.0,0.0,9.0,0,0,0,0,1,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,24,121,576,9,121,1,2.25,0.25,81.0,576,1,6.0,11,0,5.5677643628300215,18,16.0,24,4,10.583005244258363,48,0.0,0.0,0.0,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.6666666666666666,0.0,1.0,17610.333333333332,0.3333333333333333,0.0,0.6666666666666666
ID_000694a57,450000.0,0,5,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,6,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40c7ce032,0,3,0,3,0.0,6.0,0.0,11.666667,0,0,1,0,0,0,0,0,0,3,1.0,0,1,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,46,36,2116,9,36,0,1.0,0.0,136.11111,2116,4,11.666666666666666,17,6,5.507570547286102,35,37.0,46,20,14.730919862656235,111,0.0,0.0,0.0,0,0.0,1,0.3333333333333333,2,0.6666666666666666,1.0,0.0,1.6666666666666667,150000.0,0.0,0.0,1.0
ID_303826991,0.0,0,4,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,9,0.0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,611add890,2,3,0,5,0.66666669,9.0,0.0,13.666667000000002,0,0,0,1,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,52,81,2704,25,81,4,6.25,0.44444448,186.77779,2704,4,9.6,12,7,2.3021728866442674,48,30.8,52,14,17.398275776639476,154,0.0,0.0,0.0,0,0.0,3,0.6,2,0.4,0.8,0.0,0.8,0.0,0.4,0.0,0.6
ID_af66805cd,,0,5,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,b030cc1f5,0,3,0,3,0.0,0.0,6.0,6.0,0,0,1,0,0,0,0,0,0,3,1.0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,1,58,36,3364,9,0,0,1.0,0.0,36.0,3364,4,6.0,6,6,0.0,18,39.0,58,26,16.822603841260722,117,0.0,0.0,0.0,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1.0,0.0,1.6666666666666667,,0.0,0.0,1.0
ID_ec9574410,0.0,0,5,0,1,1,0,0.0,0,0,0,0,1,1,0,1,1,1,1,6,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9d05282ce,0,1,0,1,0.0,0.0,6.0,6.0,0,0,1,0,0,0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,64,36,4096,1,0,0,0.25,0.0,36.0,4096,2,6.0,6,6,,6,64.0,64,64,,64,0.0,0.0,0.0,0,0.0,0,0.0,1,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0
ID_5aff2ae0e,0.0,0,5,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,5,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,807e11202,1,2,1,3,2.0,0.0,5.0,5.5,0,1,0,0,0,0,0,0,0,4,0.75,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,72,25,5184,9,0,1,0.5625,4.0,30.25,5184,4,3.6666666666666665,6,0,3.214550253664318,11,43.333333333333336,72,6,33.842773723992146,130,0.0,0.0,0.0,1,0.3333333333333333,1,0.3333333333333333,2,0.6666666666666666,0.6666666666666666,0.0,1.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
ID_b326c8e18,328000.0,0,6,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,6,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,b106ece3c,2,2,0,4,1.0,6.0,0.0,13.0,0,0,1,0,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,48,36,2304,16,36,4,1.7777778999999998,1.0,169.0,2304,4,8.25,12,6,2.6299556396765835,33,31.25,48,16,16.11159003119597,125,0.5,2.0,2.0,1,0.25,2,0.5,2,0.5,1.0,0.0,1.5,82000.0,0.5,0.0,0.5
ID_cc1cb71fa,120000.0,0,5,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,11,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66701a0de,1,1,0,2,1.0,0.0,11.0,11.0,0,0,0,0,1,0,0,0,0,3,0.66666669,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,49,121,2401,4,0,1,0.44444448,1.0,121.0,2401,4,11.0,11,11,,11,49.0,49,49,,49,0.0,0.0,0.0,0,0.0,0,0.0,1,1.0,0.5,0.0,2.5,60000.0,0.5,0.0,0.5
ID_3c0b9ac3a,0.0,0,5,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,15,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7dd8ae170,2,2,0,4,1.0,15.0,0.0,15.0,0,0,0,0,0,0,0,1,0,3,1.3333334,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,38,225,1444,16,225,4,1.7777778999999998,1.0,225.0,1444,4,8.25,15,0,7.88986691902975,33,23.0,38,7,17.339742404853272,92,0.0,0.0,0.0,0,0.0,2,0.5,2,0.5,0.75,0.0,1.25,0.0,0.5,0.0,0.5
ID_7f704bc15,0.0,0,5,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,11,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9edea8875,0,2,1,2,1.0,0.0,11.0,5.5,0,0,0,0,1,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,52,121,2704,4,0,0,0.44444448,1.0,30.25,2704,4,5.5,11,0,7.7781745930520225,11,70.0,88,52,25.45584412271571,140,0.0,0.0,0.0,0,0.0,1,0.5,1,0.5,0.5,0.0,2.5,0.0,0.0,0.5,1.0
ID_a26fe3496,0.0,0,9,0,1,1,1,1.0,0,7,7,1,3,4,1,10,11,11,11,14,0.0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3fe29a56b,5,6,0,11,0.83333331,14.0,0.0,11.166667,0,0,0,0,0,0,0,1,0,5,2.2,1,0,0,0,0,1,0,1,8,1,0,0,0,0,0,0,1,53,196,2809,121,196,25,4.8400002,0.69444442,124.69445,2809,3,8.454545454545455,14,0,4.058660773300383,93,24.454545454545453,53,10,14.631224394175877,269,0.09090909090909091,1.0,1.0,1,0.09090909090909091,7,0.6363636363636364,4,0.36363636363636365,0.7272727272727273,0.09090909090909091,0.8181818181818182,0.0,0.45454545454545453,0.0,0.5454545454545454
ID_0a8e721e8,0.0,0,5,0,1,0,0,0.0,0,1,1,0,0,0,0,1,1,1,1,8,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,f257cd8ac,0,1,0,1,0.0,8.0,0.0,8.0,0,0,0,1,0,0,0,0,0,3,0.33333334,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,53,64,2809,1,64,0,0.11111112,0.0,64.0,2809,4,8.0,8,8,,8,53.0,53,53,,53,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
ID_21a9ad1a4,0.0,0,6,0,1,1,0,0.0,1,2,3,0,3,3,1,5,6,6,6,6,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79bffc877,3,3,0,6,1.0,6.0,0.0,8.0,0,0,1,0,0,0,0,0,0,3,2.0,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,1,57,36,3249,36,36,9,4.0,1.0,64.0,3249,2,8.0,11,5,2.5298221281347035,48,28.666666666666668,57,11,19.684172999307506,172,0.0,0.0,0.0,0,0.0,3,0.5,3,0.5,0.8333333333333334,0.0,1.0,0.0,0.5,0.0,0.5
ID_c843b9810,,0,4,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,1,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,850d4206c,0,2,1,2,1.0,1.0,0.0,0.5,0,1,0,0,0,0,0,0,0,2,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,87,1,7569,4,1,0,1.0,1.0,0.25,7569,4,0.5,1,0,0.7071067811865476,1,67.0,87,47,28.284271247461902,134,0.0,0.0,0.0,1,0.5,1,0.5,1,0.5,0.0,0.0,2.0,,0.0,0.5,1.0
ID_ceb78b059,13000.0,0,5,0,1,0,0,0.0,0,1,1,0,0,0,0,1,1,1,1,6,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6e5d1443a,0,1,0,1,0.0,6.0,0.0,6.0,0,0,1,0,0,0,0,0,0,3,0.33333334,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,32,36,1024,1,36,0,0.11111112,0.0,36.0,1024,3,6.0,6,6,,6,32.0,32,32,,32,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,1.0,0.0,5.0,13000.0,0.0,0.0,1.0
ID_09389d0de,0.0,0,2,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,19,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,e4d84c33a,0,2,0,2,0.0,19.0,0.0,15.0,0,0,0,0,0,0,0,0,1,1,2.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,64,361,4096,4,361,0,4.0,0.0,225.0,4096,4,15.0,19,11,5.656854249492381,30,56.5,64,49,10.606601717798213,113,0.0,0.0,0.0,1,0.5,1,0.5,1,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0
ID_a2ba0f0e3,,0,4,0,1,1,0,0.0,1,2,3,0,2,2,1,4,5,5,5,7,0.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,636330516,3,2,0,5,1.5,7.0,0.0,6.5,0,0,0,1,0,0,0,0,0,2,2.5,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,38,49,1444,25,49,9,6.25,2.25,42.25,1444,3,5.4,7,2,2.0736441353327724,27,21.4,38,9,13.903237033151669,107,0.0,0.0,0.0,0,0.0,3,0.6,2,0.4,0.4,0.0,0.8,,0.6,0.0,0.4
ID_0e1cdaf32,0.0,0,3,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,6,0.0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57058094a,0,2,0,2,0.0,6.0,0.0,6.0,0,0,1,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,63,36,3969,4,36,0,4.0,0.0,36.0,3969,3,6.0,6,6,0.0,12,61.5,63,60,2.1213203435596424,123,0.0,0.0,0.0,0,0.0,1,0.5,1,0.5,1.0,0.0,1.5,0.0,0.0,0.0,1.0
ID_880e28a39,0.0,0,5,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,3,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,df567d96e,3,1,0,4,3.0,3.0,0.0,12.0,0,1,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,44,9,1936,16,9,9,1.7777778999999998,9.0,144.0,1936,2,6.25,9,3,2.753785273643051,25,22.25,44,12,14.705441169852744,89,0.0,0.0,0.0,0,0.0,2,0.5,2,0.5,0.75,0.0,1.25,0.0,0.75,0.0,0.25
ID_33e4acebf,28000.0,0,5,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,3,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,f9c2c1a9e,2,2,0,4,1.0,3.0,0.0,6.5,0,1,0,0,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,46,9,2116,16,9,4,1.7777778999999998,1.0,42.25,2116,1,3.25,10,0,4.716990566028302,13,19.5,46,0,21.946905628508695,78,0.0,0.0,0.0,0,0.0,2,0.5,2,0.5,0.5,0.0,1.25,7000.0,0.5,0.0,0.5
ID_ed3ce1f35,0.0,0,4,0,1,1,1,2.0,0,1,1,1,1,2,1,2,3,3,3,14,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,b620fe776,1,2,0,3,0.5,14.0,0.0,13.5,0,0,0,0,0,0,0,1,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,35,196,1225,9,196,1,2.25,0.25,182.25,1225,4,9.0,14,0,7.810249675906654,27,24.333333333333332,35,4,17.616280348965084,73,0.0,0.0,0.0,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666
ID_2d623678d,0.0,0,5,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,11,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66226299a,0,3,0,3,0.0,11.0,0.0,11.333333,0,0,0,0,1,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,0,1,56,121,3136,9,121,0,1.0,0.0,128.44444,3136,4,11.333333333333334,14,9,2.5166114784235836,34,42.0,56,20,19.28730152198591,126,0.0,0.0,0.0,0,0.0,1,0.3333333333333333,2,0.6666666666666666,1.6666666666666667,0.0,1.6666666666666667,0.0,0.0,0.0,1.0
ID_b7934afe1,100000.0,0,4,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,8,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90c5d3d88,1,2,0,3,0.5,0.0,8.0,7.0,0,0,0,1,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,34,64,1156,9,0,1,2.25,0.25,49.0,1156,4,6.0,8,4,2.0,18,26.333333333333332,34,11,13.279056191361393,79,0.0,0.0,0.0,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,33333.333333333336,0.3333333333333333,0.0,0.6666666666666666
ID_d7b61140a,0.0,0,4,0,1,1,0,0.0,0,0,0,0,2,2,0,2,2,2,2,6,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,58669d6f5,0,2,0,2,0.0,0.0,6.0,10.5,0,0,1,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,60,36,3600,4,0,0,1.0,0.0,110.25,3600,4,10.5,15,6,6.363961030678928,21,43.5,60,27,23.33452377915607,87,0.0,0.0,0.0,0,0.0,0,0.0,2,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
ID_1815b0a6e,110000.0,0,4,0,1,1,0,0.0,1,2,3,0,1,1,1,3,4,4,4,15,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5d3d1fd05,2,2,0,4,1.0,0.0,15.0,11.0,0,0,0,0,0,0,0,1,0,3,1.3333334,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,43,225,1849,16,0,4,1.7777778999999998,1.0,121.0,1849,4,8.5,15,5,4.43471156521669,34,26.75,43,11,16.580611166861935,107,0.0,0.0,0.0,0,0.0,3,0.75,1,0.25,1.0,0.0,1.0,27500.0,0.5,0.0,0.5
ID_256a12ccc,0.0,0,4,0,1,1,0,0.0,0,1,1,0,0,0,0,1,1,1,1,8,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7c014f3e7,0,1,0,1,0.0,8.0,0.0,8.0,0,0,0,1,0,0,0,0,0,2,0.5,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,52,64,2704,1,64,0,0.25,0.0,64.0,2704,4,8.0,8,8,,8,52.0,52,52,,52,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0
ID_9bacc16aa,0.0,0,5,0,1,1,0,0.0,0,3,3,0,0,0,0,3,3,3,3,1,0.0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,e2c4ddea9,0,3,2,3,2.0,1.0,0.0,2.6666667,0,1,0,0,0,0,0,0,0,4,0.75,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,84,1,7056,9,1,0,0.5625,4.0,7.111111599999999,7056,4,2.6666666666666665,7,0,3.785938897200183,8,62.0,84,23,33.8673884437522,186,0.0,0.0,0.0,0,0.0,3,1.0,0,0.0,0.3333333333333333,0.0,1.6666666666666667,0.0,0.0,0.6666666666666666,1.0
ID_dae1bda34,0.0,0,5,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,6,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6780b71ee,1,3,0,4,0.33333334,6.0,0.0,9.666667,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,59,36,3481,16,36,1,1.7777778999999998,0.11111112,93.44445,3481,4,7.25,17,0,7.088723439378913,29,38.25,59,5,25.682354513037417,153,0.0,0.0,0.0,0,0.0,2,0.5,2,0.5,0.5,0.0,1.25,0.0,0.25,0.0,0.75
ID_d1959dd29,0.0,0,3,0,1,1,0,0.0,3,2,5,0,1,1,3,3,6,6,6,6,0.0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,f5d4cebe4,4,2,0,6,2.0,6.0,0.0,6.0,0,0,1,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,33,36,1089,36,36,16,9.0,4.0,36.0,1089,2,3.6666666666666665,7,0,3.141125063837266,22,15.166666666666666,33,0,14.538454755119838,91,0.0,0.0,0.0,0,0.0,5,0.8333333333333334,1,0.16666666666666666,0.3333333333333333,0.0,0.5,0.0,0.6666666666666666,0.0,0.3333333333333333
